id,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
37710,24 03 2016,Jordan,Bangladesh,8,0,FIFA World Cup qualification,Amman,Jordan,FALSE
37711,24 03 2016,South Korea,Lebanon,1,0,FIFA World Cup qualification,Ansan,South Korea,FALSE
37712,24 03 2016,Madagascar,Central African Republic,1,1,African Cup of Nations qualification,Antananarivo,Madagascar,FALSE
37713,24 03 2016,Malta,Moldova,0,0,Friendly,Attard,Malta,FALSE
37714,24 03 2016,Oman,Guam,1,0,FIFA World Cup qualification,Muscat,Oman,FALSE
37715,24 03 2016,Peru,Venezuela,2,2,FIFA World Cup qualification,Lima,Peru,FALSE
37716,24 03 2016,Qatar,Hong Kong,2,0,FIFA World Cup qualification,Doha,Qatar,FALSE
37717,24 03 2016,Saudi Arabia,Malaysia,2,0,FIFA World Cup qualification,Jeddah,Saudi Arabia,FALSE
37718,24 03 2016,Singapore,Burma,2,1,Friendly,Kallang,Singapore,FALSE
37719,24 03 2016,Solomon Islands,Papua New Guinea,2,0,Friendly,Honiara,Solomon Islands,FALSE
37720,24 03 2016,Syria,Cambodia,6,0,FIFA World Cup qualification,Seeb,Oman,TRUE
37721,24 03 2016,Turkey,Sweden,2,1,Friendly,Antalya,Turkey,FALSE
37722,24 03 2016,Ukraine,Cyprus,1,0,Friendly,Odesa,Ukraine,FALSE
37723,24 03 2016,United Arab Emirates,Palestine,2,0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,FALSE
37724,24 03 2016,Uzbekistan,Philippines,1,0,FIFA World Cup qualification,Tashkent,Uzbekistan,FALSE
37725,24 03 2016,Vietnam,Chinese Taipei,4,1,FIFA World Cup qualification,Hanoi,Vietnam,FALSE
37726,24 03 2016,Wales,Northern Ireland,1,1,Friendly,Cardiff,Wales,FALSE
37727,25 03 2016,Algeria,Ethiopia,7,1,African Cup of Nations qualification,Blida,Algeria,FALSE
37728,25 03 2016,Armenia,Belarus,0,0,Friendly,Yerevan,Armenia,FALSE
37729,25 03 2016,Brazil,Uruguay,2,2,FIFA World Cup qualification,Recife,Brazil,FALSE
37730,25 03 2016,Canada,Mexico,0,3,FIFA World Cup qualification,Vancouver,Canada,FALSE
37731,25 03 2016,El Salvador,Honduras,2,2,FIFA World Cup qualification,San Salvador,El Salvador,FALSE
37732,25 03 2016,Gabon,Sierra Leone,2,1,Friendly,Franceville,Gabon,FALSE
37733,25 03 2016,Guatemala,United States,2,0,FIFA World Cup qualification,Guatemala,Guatemala,FALSE
37734,25 03 2016,Guinea,Malawi,0,0,African Cup of Nations qualification,Conakry,Guinea,FALSE
37735,25 03 2016,Haiti,Panama,0,0,FIFA World Cup qualification,Port-au-Prince,Haiti,FALSE
37736,25 03 2016,Republic of Ireland,Switzerland,1,0,Friendly,Dublin,Republic of Ireland,FALSE
37737,25 03 2016,Ivory Coast,Sudan,1,0,African Cup of Nations qualification,Abidjan,Ivory Coast,FALSE
37738,25 03 2016,Jamaica,Costa Rica,1,1,FIFA World Cup qualification,Kingston,Jamaica,FALSE
37739,25 03 2016,Luxembourg,Bosnia and Herzegovina,0,3,Friendly,Luxembourg,Luxembourg,FALSE
37740,25 03 2016,Mali,Equatorial Guinea,1,0,African Cup of Nations qualification,Bamako,Mali,FALSE
37741,25 03 2016,Mauritania,Gambia,2,1,African Cup of Nations qualification,Nouakchott,Mauritania,FALSE
37742,25 03 2016,Netherlands,France,2,3,Friendly,Amsterdam,Netherlands,FALSE
37743,25 03 2016,Nigeria,Egypt,1,1,African Cup of Nations qualification,Kaduna,Nigeria,FALSE
37744,25 03 2016,Portugal,Bulgaria,0,1,Friendly,Leiria,Portugal,FALSE
37745,25 03 2016,Slovakia,Latvia,0,0,Friendly,Trnava,Slovakia,FALSE
37746,25 03 2016,Eswatini,Zimbabwe,1,1,African Cup of Nations qualification,Lobamba,Eswatini,FALSE
37747,25 03 2016,Tunisia,Togo,1,0,African Cup of Nations qualification,Monastir,Tunisia,FALSE
37748,26 03 2016,Anguilla,Puerto Rico,0,4,CFU Caribbean Cup qualification,The Valley,Anguilla,FALSE
37749,26 03 2016,Aruba,Saint Kitts and Nevis,0,2,CFU Caribbean Cup qualification,Oranjestad,Aruba,FALSE
37750,26 03 2016,Austria,Albania,2,1,Friendly,Vienna,Austria,FALSE
37751,26 03 2016,Azerbaijan,Kazakhstan,0,1,Friendly,Belek,Turkey,TRUE
37752,26 03 2016,Bermuda,French Guiana,2,1,CFU Caribbean Cup qualification,Hamilton,Bermuda,FALSE
37753,26 03 2016,British Virgin Islands,Dominica,0,7,CFU Caribbean Cup qualification,Road Town,British Virgin Islands,FALSE
37754,26 03 2016,Burkina Faso,Uganda,1,0,African Cup of Nations qualification,Ouagadougou,Burkina Faso,FALSE
37755,26 03 2016,Burundi,Namibia,1,3,African Cup of Nations qualification,Bujumbura,Burundi,FALSE
37756,26 03 2016,Cameroon,South Africa,2,2,African Cup of Nations qualification,Limbe,Cameroon,FALSE
37757,26 03 2016,Cape Verde,Morocco,0,1,African Cup of Nations qualification,Praia,Cape Verde,FALSE
37758,26 03 2016,DR Congo,Angola,2,1,African Cup of Nations qualification,Kinshasa,DR Congo,FALSE
37759,26 03 2016,Cura??ao,Dominican Republic,2,1,CFU Caribbean Cup qualification,Willemstad,Cura??ao,FALSE
37760,26 03 2016,Germany,England,2,3,Friendly,Berlin,Germany,FALSE
37761,26 03 2016,Hungary,Croatia,1,1,Friendly,Budapest,Hungary,FALSE
37762,26 03 2016,Mauritius,Rwanda,1,0,African Cup of Nations qualification,Mapou,Mauritius,FALSE
37763,26 03 2016,Poland,Finland,5,0,Friendly,Wroc??aw,Poland,FALSE
37764,26 03 2016,Russia,Lithuania,3,0,Friendly,Moscow,Russia,FALSE
37765,26 03 2016,Senegal,Niger,2,0,African Cup of Nations qualification,Dakar,Senegal,FALSE
37766,26 03 2016,Seychelles,Lesotho,2,0,African Cup of Nations qualification,Victoria,Seychelles,FALSE
37767,26 03 2016,Sint Maarten,U.S. Virgin Islands,1,2,CFU Caribbean Cup qualification,Philipsburg,Sint Maarten,FALSE
37768,27 03 2016,Benin,South Sudan,4,1,African Cup of Nations qualification,Cotonou,Benin,FALSE
37769,27 03 2016,Botswana,Comoros,2,1,African Cup of Nations qualification,Francistown,Botswana,FALSE
37770,27 03 2016,Congo,Zambia,1,1,African Cup of Nations qualification,Brazzaville,Congo,FALSE
37771,27 03 2016,Kenya,Guinea-Bissau,0,1,African Cup of Nations qualification,Nairobi,Kenya,FALSE
37772,27 03 2016,Mozambique,Ghana,0,0,African Cup of Nations qualification,Maputo,Mozambique,FALSE
37773,27 03 2016,Romania,Spain,0,0,Friendly,Cluj,Romania,FALSE
37774,27 03 2016,Thailand,South Korea,0,1,Friendly,Bangkok,Thailand,FALSE
37775,28 03 2016,Andorra,Moldova,0,1,Friendly,Paola,Malta,TRUE
37776,28 03 2016,Central African Republic,Madagascar,2,1,African Cup of Nations qualification,Bangui,Central African Republic,FALSE
37777,28 03 2016,Equatorial Guinea,Mali,0,1,African Cup of Nations qualification,Malabo,Equatorial Guinea,FALSE
37778,28 03 2016,Libya,S??o Tom?? and Pr??ncipe,4,0,African Cup of Nations qualification,Cairo,Egypt,TRUE
37779,28 03 2016,Liechtenstein,Faroe Islands,2,3,Friendly,Marbella,Spain,TRUE
37780,28 03 2016,Northern Ireland,Slovenia,1,0,Friendly,Belfast,Northern Ireland,FALSE
37781,28 03 2016,Sierra Leone,Gabon,1,0,Friendly,Freetown,Sierra Leone,FALSE
37782,28 03 2016,Ukraine,Wales,1,0,Friendly,Ky??v,Ukraine,FALSE
37783,29 03 2016,Afghanistan,Singapore,2,1,FIFA World Cup qualification,Teheran,Iran,TRUE
37784,29 03 2016,Angola,DR Congo,0,2,African Cup of Nations qualification,Luanda,Angola,FALSE
37785,29 03 2016,Argentina,Bolivia,2,0,FIFA World Cup qualification,C??rdoba,Argentina,FALSE
37786,29 03 2016,Australia,Jordan,5,1,FIFA World Cup qualification,Sydney,Australia,FALSE
37787,29 03 2016,Austria,Turkey,1,2,Friendly,Vienna,Austria,FALSE
37788,29 03 2016,China PR,Qatar,2,0,FIFA World Cup qualification,Xi'an,China PR,FALSE
37789,29 03 2016,Colombia,Ecuador,3,0,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
37790,29 03 2016,Costa Rica,Jamaica,3,0,FIFA World Cup qualification,San Jos??,Costa Rica,FALSE
37791,29 03 2016,Dominica,Martinique,1,4,CFU Caribbean Cup qualification,Roseau,Dominica,FALSE
37792,29 03 2016,Dominican Republic,Barbados,2,0,CFU Caribbean Cup qualification,Santo Domingo,Dominican Republic,FALSE
37793,29 03 2016,Egypt,Nigeria,1,0,African Cup of Nations qualification,Alexandria,Egypt,FALSE
37794,29 03 2016,England,Netherlands,1,2,Friendly,London,England,FALSE
37795,29 03 2016,Estonia,Serbia,0,1,Friendly,Tallinn,Estonia,FALSE
37796,29 03 2016,Ethiopia,Algeria,3,3,African Cup of Nations qualification,Addis Abeba,Ethiopia,FALSE
37797,29 03 2016,France,Russia,4,2,Friendly,Saint-Denis,France,FALSE
37798,29 03 2016,French Guiana,Cuba,3,0,CFU Caribbean Cup qualification,Cayenne,French Guiana,FALSE
37799,29 03 2016,Gambia,Mauritania,0,0,African Cup of Nations qualification,Bakau,Gambia,FALSE
37800,29 03 2016,Georgia,Kazakhstan,1,1,Friendly,Tbilisi,Georgia,FALSE
37801,29 03 2016,Germany,Italy,4,1,Friendly,Munich,Germany,FALSE
37802,29 03 2016,Gibraltar,Latvia,0,5,Friendly,Gibraltar,Gibraltar,FALSE
37803,29 03 2016,Greece,Iceland,2,3,Friendly,Piraeus,Greece,FALSE
37804,29 03 2016,Honduras,El Salvador,2,0,FIFA World Cup qualification,San Pedro Sula,Honduras,FALSE
37805,29 03 2016,India,Turkmenistan,1,2,FIFA World Cup qualification,Kochi,India,FALSE
37806,29 03 2016,Iran,Oman,2,0,FIFA World Cup qualification,Teheran,Iran,FALSE
37807,29 03 2016,Iraq,Vietnam,1,0,FIFA World Cup qualification,Teheran,Iran,TRUE
37808,29 03 2016,Republic of Ireland,Slovakia,2,2,Friendly,Dublin,Republic of Ireland,FALSE
37809,29 03 2016,Japan,Syria,5,0,FIFA World Cup qualification,Saitama,Japan,FALSE
37810,29 03 2016,Lebanon,Burma,1,1,FIFA World Cup qualification,Sidon,Lebanon,FALSE
37811,29 03 2016,Lesotho,Seychelles,2,1,African Cup of Nations qualification,Maseru,Lesotho,FALSE
37812,29 03 2016,Liberia,Djibouti,5,0,African Cup of Nations qualification,Monrovia,Liberia,FALSE
37813,29 03 2016,Luxembourg,Albania,0,2,Friendly,Luxembourg,Luxembourg,FALSE
37814,29 03 2016,North Macedonia,Bulgaria,0,2,Friendly,Skopje,North Macedonia,FALSE
37815,29 03 2016,Malawi,Guinea,1,2,African Cup of Nations qualification,Blantyre,Malawi,FALSE
37816,29 03 2016,Malaysia,Macau,0,0,Friendly,Krubong,Malaysia,FALSE
37817,29 03 2016,Maldives,Bhutan,4,2,FIFA World Cup qualification,Mal??,Maldives,FALSE
37818,29 03 2016,Mexico,Canada,2,0,FIFA World Cup qualification,Mexico City,Mexico,FALSE
37819,29 03 2016,Montenegro,Belarus,0,0,Friendly,Podgorica,Montenegro,FALSE
37820,29 03 2016,Morocco,Cape Verde,2,0,African Cup of Nations qualification,Marrakech,Morocco,FALSE
37821,29 03 2016,Namibia,Burundi,1,3,African Cup of Nations qualification,Windhoek,Namibia,FALSE
37822,29 03 2016,Niger,Senegal,1,2,African Cup of Nations qualification,Niamey,Niger,FALSE
37823,29 03 2016,Norway,Finland,2,0,Friendly,Oslo,Norway,FALSE
37824,29 03 2016,Palestine,East Timor,7,0,FIFA World Cup qualification,Hebron,Palestine,FALSE
37825,29 03 2016,Panama,Haiti,1,0,FIFA World Cup qualification,Panama City,Panama,FALSE
37826,29 03 2016,Paraguay,Brazil,2,2,FIFA World Cup qualification,Asunci??n,Paraguay,FALSE
37827,29 03 2016,Philippines,North Korea,3,2,FIFA World Cup qualification,Manila,Philippines,FALSE
37828,29 03 2016,Portugal,Belgium,2,1,Friendly,Leiria,Portugal,FALSE
37829,29 03 2016,Rwanda,Mauritius,5,0,African Cup of Nations qualification,Kigali,Rwanda,FALSE
37830,29 03 2016,Scotland,Denmark,1,0,Friendly,Glasgow,Scotland,FALSE
37831,29 03 2016,South Africa,Cameroon,0,0,African Cup of Nations qualification,Durban,South Africa,FALSE
37832,29 03 2016,Saint Kitts and Nevis,Antigua and Barbuda,1,0,CFU Caribbean Cup qualification,Basseterre,Saint Kitts and Nevis,FALSE
37833,29 03 2016,Sudan,Ivory Coast,1,1,African Cup of Nations qualification,Omdurman,Sudan,FALSE
37834,29 03 2016,Suriname,Guadeloupe,3,2,CFU Caribbean Cup qualification,Paramaribo,Suriname,FALSE
37835,29 03 2016,Sweden,Czech Republic,1,1,Friendly,Solna,Sweden,FALSE
37836,29 03 2016,Switzerland,Bosnia and Herzegovina,0,2,Friendly,Z??rich,Switzerland,FALSE
37837,29 03 2016,Tajikistan,Kyrgyzstan,0,1,FIFA World Cup qualification,Dushanbe,Tajikistan,FALSE
37838,29 03 2016,Togo,Tunisia,0,0,African Cup of Nations qualification,Lom??,Togo,FALSE
37839,29 03 2016,Uganda,Burkina Faso,0,0,African Cup of Nations qualification,Kampala,Uganda,FALSE
37840,29 03 2016,United Arab Emirates,Saudi Arabia,1,1,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,FALSE
37841,29 03 2016,Uruguay,Peru,1,0,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
37842,29 03 2016,United States,Guatemala,4,0,FIFA World Cup qualification,Columbus,United States,FALSE
37843,29 03 2016,Uzbekistan,Bahrain,1,0,FIFA World Cup qualification,Tashkent,Uzbekistan,FALSE
37844,29 03 2016,Venezuela,Chile,1,4,FIFA World Cup qualification,Barinas,Venezuela,FALSE
37845,29 03 2016,U.S. Virgin Islands,Grenada,1,2,CFU Caribbean Cup qualification,Charlotte Amalie,U.S. Virgin Islands,FALSE
37846,27 04 2016,Martinique,Panama,0,2,Friendly,Fort-de-France,Martinique,FALSE
37847,20 05 2016,Hungary,Ivory Coast,0,0,Friendly,Budapest,Hungary,FALSE
37848,20 05 2016,Galicia,Venezuela,1,1,Friendly,La Coru??a,Spain,FALSE
37849,21 05 2016,Botswana,Lesotho,2,1,Friendly,Serowe,Botswana,FALSE
37850,22 05 2016,England,Turkey,2,1,Friendly,Manchester,England,FALSE
37851,22 05 2016,Puerto Rico,United States,1,3,Friendly,Bayam??n,Puerto Rico,FALSE
37852,25 05 2016,Romania,DR Congo,1,1,Friendly,Como,Italy,TRUE
37853,25 05 2016,Serbia,Cyprus,2,1,Friendly,U??ice,Serbia,FALSE
37854,26 05 2016,Azerbaijan,Andorra,0,0,Friendly,Bad Erlach,Austria,TRUE
37855,27 05 2016,Croatia,Moldova,1,0,Friendly,Koprivnica,Croatia,FALSE
37856,27 05 2016,Czech Republic,Malta,6,0,Friendly,Kufstein,Austria,TRUE
37857,27 05 2016,England,Australia,2,1,Friendly,Sunderland,England,FALSE
37858,27 05 2016,Republic of Ireland,Netherlands,1,1,Friendly,Dublin,Republic of Ireland,FALSE
37859,27 05 2016,Morocco,Congo,2,0,Friendly,Tangier,Morocco,FALSE
37860,27 05 2016,Nigeria,Mali,1,0,Friendly,Le Petit-Quevilly,France,TRUE
37861,27 05 2016,Northern Ireland,Belarus,3,0,Friendly,Belfast,Northern Ireland,FALSE
37862,27 05 2016,Slovakia,Georgia,3,1,Friendly,Wels,Austria,TRUE
37863,27 05 2016,Togo,Zambia,1,0,Friendly,Lom??,Togo,FALSE
37864,27 05 2016,Corsica,Basque Country,1,1,Friendly,Ajaccio,France,FALSE
37865,28 05 2016,Burma,Malaysia,0,0,Friendly,Rangoon,Burma,FALSE
37866,28 05 2016,Costa Rica,Venezuela,2,1,Friendly,San Jos??,Costa Rica,FALSE
37867,28 05 2016,El Salvador,Peru,1,3,Friendly,Seattle,United States,TRUE
37868,28 05 2016,Gabon,Mauritania,0,2,Friendly,Cornell?? de Llobregat,Spain,TRUE
37869,28 05 2016,Guatemala,Armenia,1,7,Friendly,Carson,United States,TRUE
37870,28 05 2016,Mexico,Paraguay,1,0,Friendly,Atlanta,United States,TRUE
37871,28 05 2016,New Zealand,Fiji,3,1,Oceania Nations Cup,Port Morseby,Papua New Guinea,TRUE
37872,28 05 2016,Rwanda,Senegal,0,2,Friendly,Kigali,Rwanda,FALSE
37873,28 05 2016,Switzerland,Belgium,1,2,Friendly,Geneva,Switzerland,FALSE
37874,28 05 2016,Vanuatu,Solomon Islands,0,1,Oceania Nations Cup,Port Morseby,Papua New Guinea,TRUE
37875,29 05 2016,Albania,Qatar,3,1,Friendly,Hartberg,Austria,TRUE
37876,29 05 2016,Azerbaijan,North Macedonia,1,3,Friendly,Bad Erlach,Austria,TRUE
37877,29 05 2016,Bosnia and Herzegovina,Spain,1,3,Friendly,St. Gallen,Switzerland,TRUE
37878,29 05 2016,Cambodia,East Timor,2,0,Friendly,Phnom Penh,Cambodia,FALSE
37879,29 05 2016,Germany,Slovakia,1,3,Friendly,Augsburg,Germany,FALSE
37880,29 05 2016,Italy,Scotland,1,0,Friendly,Attard,Malta,TRUE
37881,29 05 2016,Kenya,Tanzania,1,1,Friendly,Nairobi,Kenya,FALSE
37882,29 05 2016,Laos,Nepal,1,1,Friendly,Vientiane,Laos,FALSE
37883,29 05 2016,Lithuania,Estonia,2,0,Baltic Cup,Klaip??da,Lithuania,FALSE
37884,29 05 2016,Papua New Guinea,New Caledonia,1,1,Oceania Nations Cup,Port Morseby,Papua New Guinea,FALSE
37885,29 05 2016,Portugal,Norway,3,0,Friendly,Porto,Portugal,FALSE
37886,29 05 2016,Romania,Ukraine,3,4,Friendly,Turin,Italy,TRUE
37887,29 05 2016,Tahiti,Samoa,4,0,Oceania Nations Cup,Port Morseby,Papua New Guinea,TRUE
37888,29 05 2016,Turkey,Montenegro,1,0,Friendly,Antalya,Turkey,FALSE
37889,29 05 2016,Abkhazia,Chagos Islands,9,0,CONIFA World Football Cup,Suhkumi,Georgia,FALSE
37890,29 05 2016,Iraqi Kurdistan,Sz??kely Land,3,0,CONIFA World Football Cup,Suhkumi,Georgia,TRUE
37891,29 05 2016,Padania,Northern Cyprus,1,2,CONIFA World Football Cup,Gagra,Georgia,TRUE
37892,29 05 2016,S??pmi,Somaliland,5,0,CONIFA World Football Cup,Gagra,Georgia,TRUE
37893,30 05 2016,France,Cameroon,3,2,Friendly,Nantes,France,FALSE
37894,30 05 2016,Gambia,Zambia,0,0,Friendly,Bakau,Gambia,FALSE
37895,30 05 2016,Sweden,Slovenia,0,0,Friendly,Malm??,Sweden,FALSE
37896,30 05 2016,Chagos Islands,Western Armenia,0,12,CONIFA World Football Cup,Suhkumi,Georgia,TRUE
37897,30 05 2016,United Koreans in Japan,Sz??kely Land,1,0,CONIFA World Football Cup,Suhkumi,Georgia,TRUE
37898,30 05 2016,Raetia,Padania,0,6,CONIFA World Football Cup,Gagra,Georgia,TRUE
37899,30 05 2016,S??pmi,Panjab,0,1,CONIFA World Football Cup,Gagra,Georgia,TRUE
37900,31 05 2016,Austria,Malta,2,1,Friendly,Klagenfurt,Austria,FALSE
37901,31 05 2016,Republic of Ireland,Belarus,1,2,Friendly,Cork,Republic of Ireland,FALSE
37902,31 05 2016,Kenya,Sudan,1,1,Friendly,Nairobi,Kenya,FALSE
37903,31 05 2016,Luxembourg,Nigeria,1,3,Friendly,Luxembourg,Luxembourg,FALSE
37904,31 05 2016,Serbia,Israel,3,1,Friendly,Novi Sad,Serbia,FALSE
37905,31 05 2016,Solomon Islands,Fiji,0,1,Oceania Nations Cup,Port Moresby,Papua New Guinea,TRUE
37906,31 05 2016,Vanuatu,New Zealand,0,5,Oceania Nations Cup,Port Moresby,Papua New Guinea,TRUE
37907,31 05 2016,Vietnam,Syria,2,0,Friendly,Thanh H??a,Vietnam,FALSE
37908,31 05 2016,Zimbabwe,Uganda,2,0,Friendly,Harare,Zimbabwe,FALSE
37909,31 05 2016,Abkhazia,Western Armenia,1,0,CONIFA World Football Cup,Suhkumi,Georgia,FALSE
37910,31 05 2016,United Koreans in Japan,Iraqi Kurdistan,0,3,CONIFA World Football Cup,Suhkumi,Georgia,TRUE
37911,31 05 2016,Northern Cyprus,Raetia,7,0,CONIFA World Football Cup,Gagra,Georgia,TRUE
37912,31 05 2016,Somaliland,Panjab,0,5,CONIFA World Football Cup,Gagra,Georgia,TRUE
37913,1 06 2016,Belgium,Finland,1,1,Friendly,Brussels,Belgium,FALSE
37914,1 06 2016,Cura??ao,Guyana,5,2,CFU Caribbean Cup qualification,Willemstad,Cura??ao,FALSE
37915,1 06 2016,Czech Republic,Russia,2,1,Friendly,Innsbruck,Austria,TRUE
37916,1 06 2016,El Salvador,Armenia,0,4,Friendly,Carson,United States,TRUE
37917,1 06 2016,Estonia,Andorra,2,0,Friendly,Tallinn,Estonia,FALSE
37918,1 06 2016,Grenada,Puerto Rico,3,3,CFU Caribbean Cup qualification,St. George's,Grenada,FALSE
37919,1 06 2016,Latvia,Lithuania,2,1,Baltic Cup,Liep??ja,Latvia,FALSE
37920,1 06 2016,Martinique,Guadeloupe,2,0,CFU Caribbean Cup qualification,Fort-de-France,Martinique,FALSE
37921,1 06 2016,New Caledonia,Samoa,7,0,Oceania Nations Cup,Port Moresby,Papua New Guinea,TRUE
37922,1 06 2016,Norway,Iceland,3,2,Friendly,Oslo,Norway,FALSE
37923,1 06 2016,Papua New Guinea,Tahiti,2,2,Oceania Nations Cup,Port Moresby,Papua New Guinea,FALSE
37924,1 06 2016,Poland,Netherlands,1,2,Friendly,Gda??sk,Poland,FALSE
37925,1 06 2016,Spain,South Korea,6,1,Friendly,Salzburg,Austria,TRUE
37926,1 06 2016,Saint Kitts and Nevis,Suriname,1,0,CFU Caribbean Cup qualification,Basseterre,Saint Kitts and Nevis,FALSE
37927,1 06 2016,United Koreans in Japan,Northern Cyprus,1,1,CONIFA World Football Cup,Suhkumi,Georgia,TRUE
37928,1 06 2016,Abkhazia,S??pmi,2,0,CONIFA World Football Cup,Suhkumi,Georgia,FALSE
37929,2 06 2016,England,Portugal,1,0,Friendly,London,England,FALSE
37930,2 06 2016,Laos,India,0,1,AFC Asian Cup qualification,Vientiane,Laos,FALSE
37931,2 06 2016,North Macedonia,Iran,1,3,Friendly,Skopje,North Macedonia,FALSE
37932,2 06 2016,Malaysia,East Timor,3,0,AFC Asian Cup qualification,Johor Bahru,Malaysia,FALSE
37933,2 06 2016,Maldives,Yemen,0,2,AFC Asian Cup qualification,Mal??,Maldives,FALSE
37934,2 06 2016,Seychelles,Algeria,0,2,African Cup of Nations qualification,Victoria,Seychelles,FALSE
37935,2 06 2016,Tajikistan,Bangladesh,5,0,AFC Asian Cup qualification,Dushanbe,Tajikistan,FALSE
37936,2 06 2016,Iraqi Kurdistan,Padania,2,2,CONIFA World Football Cup,Suhkumi,Georgia,TRUE
37937,2 06 2016,Western Armenia,Panjab,2,3,CONIFA World Football Cup,Suhkumi,Georgia,TRUE
37938,2 06 2016,Chagos Islands,Somaliland,2,3,CONIFA World Football Cup,Suhkumi,Georgia,TRUE
37939,2 06 2016,Sz??kely Land,Raetia,7,0,CONIFA World Football Cup,Suhkumi,Georgia,TRUE
37940,3 06 2016,Albania,Ukraine,1,3,Friendly,Bergamo,Italy,TRUE
37941,3 06 2016,Azerbaijan,Canada,1,1,Friendly,Rohrbach an der Lafnitz,Austria,TRUE
37942,3 06 2016,Bosnia and Herzegovina,Denmark,2,2,Kirin Cup,Toyota,Japan,TRUE
37943,3 06 2016,Burma,Singapore,0,1,Friendly,Rangoon,Burma,FALSE
37944,3 06 2016,China PR,Trinidad and Tobago,4,2,Friendly,Qinhuangdao,China PR,FALSE
37945,3 06 2016,Djibouti,Tunisia,0,3,African Cup of Nations qualification,Djibouti,Djibouti,FALSE
37946,3 06 2016,Faroe Islands,Kosovo,0,2,Friendly,Frankfurt am Main,Germany,TRUE
37947,3 06 2016,Japan,Bulgaria,7,2,Kirin Cup,Toyota,Japan,FALSE
37948,3 06 2016,Libya,Morocco,1,1,African Cup of Nations qualification,Rad??s,Tunisia,TRUE
37949,3 06 2016,Mauritania,Cameroon,0,1,African Cup of Nations qualification,Nouakchott,Mauritania,FALSE
37950,3 06 2016,Romania,Georgia,5,1,Friendly,Bucharest,Romania,FALSE
37951,3 06 2016,Sierra Leone,Sudan,1,0,African Cup of Nations qualification,Freetown,Sierra Leone,FALSE
37952,3 06 2016,Switzerland,Moldova,2,1,Friendly,Lugano,Switzerland,FALSE
37953,3 06 2016,Thailand,Syria,2,2,King's Cup,Bangkok,Thailand,FALSE
37954,3 06 2016,United Arab Emirates,Jordan,1,3,King's Cup,Bangkok,Thailand,TRUE
37955,3 06 2016,United States,Colombia,0,2,Copa Am??rica,Santa Clara,United States,FALSE
37956,3 06 2016,Vietnam,Hong Kong,2,2,Friendly,Rangoon,Burma,TRUE
37957,3 06 2016,United Koreans in Japan,S??pmi,1,2,CONIFA World Football Cup,Suhkumi,Georgia,TRUE
37958,3 06 2016,Iraqi Kurdistan,Western Armenia,0,0,CONIFA World Football Cup,Suhkumi,Georgia,TRUE
37959,3 06 2016,Chagos Islands,Raetia,3,3,CONIFA World Football Cup,Suhkumi,Georgia,TRUE
37960,3 06 2016,Somaliland,Sz??kely Land,7,0,CONIFA World Football Cup,Suhkumi,Georgia,TRUE
37961,4 06 2016,Australia,Greece,1,0,Friendly,Sydney,Australia,FALSE
37962,4 06 2016,Austria,Netherlands,0,2,Friendly,Vienna,Austria,FALSE
37963,4 06 2016,Botswana,Uganda,1,2,African Cup of Nations qualification,Francistown,Botswana,FALSE
37964,4 06 2016,Brazil,Ecuador,0,0,Copa Am??rica,Pasadena,United States,TRUE
37965,4 06 2016,Costa Rica,Paraguay,0,0,Copa Am??rica,Orlando,United States,TRUE
37966,4 06 2016,Croatia,San Marino,10,0,Friendly,Rijeka,Croatia,FALSE
37967,4 06 2016,Estonia,Latvia,0,0,Baltic Cup,Tallinn,Estonia,FALSE
37968,4 06 2016,Fiji,Vanuatu,2,3,Oceania Nations Cup,Port Moresby,Papua New Guinea,TRUE
37969,4 06 2016,France,Scotland,3,0,Friendly,Metz,France,FALSE
37970,4 06 2016,Gambia,South Africa,0,4,African Cup of Nations qualification,Bakau,Gambia,FALSE
37971,4 06 2016,Germany,Hungary,2,0,Friendly,Gelsenkirchen,Germany,FALSE
37972,4 06 2016,Guadeloupe,Dominica,2,1,CFU Caribbean Cup qualification,Les Abymes,Guadeloupe,FALSE
37973,4 06 2016,Haiti,Peru,0,1,Copa Am??rica,Seattle,United States,TRUE
37974,4 06 2016,Ivory Coast,Gabon,2,1,Friendly,Bouak??,Ivory Coast,FALSE
37975,4 06 2016,New Zealand,Solomon Islands,1,0,Oceania Nations Cup,Port Moresby,Papua New Guinea,TRUE
37976,4 06 2016,Rwanda,Mozambique,2,3,African Cup of Nations qualification,Kigali,Rwanda,FALSE
37977,4 06 2016,Slovakia,Northern Ireland,0,0,Friendly,Trnava,Slovakia,FALSE
37978,4 06 2016,South Sudan,Mali,0,3,African Cup of Nations qualification,Juba,South Sudan,FALSE
37979,4 06 2016,Tanzania,Egypt,0,2,African Cup of Nations qualification,Dar es Salaam,Tanzania,FALSE
37980,4 06 2016,U.S. Virgin Islands,Guyana,0,7,CFU Caribbean Cup qualification,Charlotte Amalie,U.S. Virgin Islands,FALSE
37981,4 06 2016,Abkhazia,Northern Cyprus,2,0,CONIFA World Football Cup,Suhkumi,Georgia,FALSE
37982,4 06 2016,Padania,Panjab,1,0,CONIFA World Football Cup,Suhkumi,Georgia,TRUE
